element_id,flow_rate,head,kin_viscosity,mask_viscosity,mask_coverage,mask_total
1020,164.63737797082484,62.99336408266853,1.6008436519611926,True,True,True
1021,5.0616637747403646,56.110628537897306,0.9146877571623648,True,True,True
1022,128.76603706704464,22.069952834165765,0.5643140511917939,True,True,True
1023,33.29106634890392,32.03421718912521,4.689852427260003,True,True,True
1024,17.853447993012004,24.75395926459499,175.194810776508,False,True,False
1025,147.35818117652377,76.8958691900528,3.2822881193106e-07,True,True,True
1026,334.2988639155992,24.216211505323493,0.258385176726334,True,True,True
1027,69.15137201758382,32.680586702910034,1.2296252450135785,True,True,True
1028,51.73858395174598,61.79502873954771,1.2068837602845008,True,True,True
1029,1.886676930293848,23.311406580264865,0.9149401111505764,True,False,False
1030,0.2819759741042852,30.06864863979372,40.74136447364536,False,False,False
1031,48.17857765012669,76.18823480687345,1.0960144611552676,True,True,True
1032,1.3988434076932543,33.09727832848502,2.2633607333898825e-07,True,False,False
1033,10.804172613903749,69.79403659095614,1.3907657758744971,True,True,True
1034,104.00878161609349,40.65250233321411,0.5015146054115266,True,True,True
1035,1.983128781234516,69.17748203111569,1.40528765033465,True,False,False
1036,20.083855119253496,51.00676395083838,4.130142571632198,True,True,True
1037,53.27263965026219,43.96384898110721,0.6014136169223849,True,True,True
1038,12.63867996362089,23.115407922460932,0.199981372118127,True,True,True
1039,21.13334807493008,49.45731141545158,1.056194075837502,True,True,True
1040,3.153391198317021,44.4055106212416,0.7644930192462223,True,True,True
1041,9.168305367855,49.14790035628032,1.134386807840302,True,True,True
1042,1.426928088195146,42.46804235180314,0.9675742822207818,True,False,False
1043,1.4457247541618217,38.69458253133927,3.0741883123643774,True,False,False
1044,9.021844112578504,23.24490371012024,2.090074490313959e-06,True,True,True
1045,30.408506764013257,26.07110265898818,2.08117203814496,True,True,True
1046,38.97960372335029,25.390039703079218,0.4816663337336809,True,True,True
1047,17.209936128856413,33.58673142411258,0.4753783556782585,True,True,True
1048,50.35365466742037,48.25068578561585,0.5949315175546087,True,True,True
1049,35.855797337460054,25.898743933512577,0.2187979370118303,True,True,True
1050,51.26581170258182,36.21735684818759,8.937860465322679,True,True,True
1051,1264.9750068100902,33.07587797834699,0.5018738083016007,True,False,False
1052,2.666709986402074,26.358304084718498,0.2180918840756618,True,True,True
1053,9.697457672553131,15.054653358457744,0.4005950161918795,True,True,True
1054,57.84320163879693,43.11979348384952,0.7411150274639539,True,True,True
1055,5.695013341333743,46.97269667838379,0.2462886848139083,True,True,True
1056,0.8242863474992256,96.60099125661816,4.502635780537724e-07,True,False,False
1057,1.0907565494403446,130.9430619864791,1.7918417187855624,True,False,False
1058,4.023615032818179,24.927268394682503,0.9807454614785542,True,True,True
1059,185.9063707509463,8.438263858232897,2.531589150605612,True,True,True
1060,11.940842332981928,34.34611177949912,67.67136873904744,False,True,False
1061,100.25861977453684,21.86382993221012,1.053641879659548,True,True,True
1062,27.655567325147484,12.84317457656044,2.9082405395688493,True,True,True
1063,45.14023730917021,39.03070707682183,20.295772411154736,False,True,False
1064,110.88594332762032,38.15708047323547,1.322840480713895,True,True,True
1065,260.8521853166502,145.8132071044361,1.6853809267543324e-07,True,False,False
1066,24.59004576982859,38.5875026870402,0.9823088061454796,True,True,True
1067,1.4206542313134425,32.20069896480769,6.893258663522615,True,False,False
1068,197.0850776581489,32.77350313384494,2.227830053914744,True,True,True
1069,3.326455831461183,49.80913299671135,1.6390576815899538,True,True,True
1070,10516.912696634265,210.0331883640351,582.9104403026774,False,False,False
1071,192.41993660152292,49.76938268912623,0.2458264907909909,True,True,True
1072,32.308909379950705,38.190002428224126,0.6262187325938592,True,True,True
1073,593.2975995538476,103.72542061149962,0.1757786704194378,True,False,False
1074,7.837222206354208,183.2319407558784,0.3890802412925549,True,False,False
1075,77.26888854831832,54.11205128151981,0.3219273487549542,True,True,True
1076,10.88983981325576,14.725089186485931,97.36544272135066,False,True,False
1077,229.0420428388555,111.31878607850872,1.2931544092814556e-07,True,True,True
1078,4.996863471913646,4805.677372255468,4.655284715684386e-07,True,False,False
1079,12.82513588349325,61.42741311844319,968.969656991333,False,True,False
1080,441.93257479713526,28.79547809656681,1.1008771007342653,True,True,True
1081,26.806133802761444,81.9526652029418,1.9094641023647505,True,True,True
1082,23.41872087169364,25.35162188234114,1.9039449458752007,True,True,True
1083,2.0126563906161805,21.694866336989733,6.160522997839549,True,True,True
1084,29.345750969345406,19.14629968697758,0.6130565482079561,True,True,True
1085,26.70549677483808,36.58037695800093,16.596465170452284,False,True,False
1086,85.12268082378804,28.18935103023374,0.2644195398633504,True,True,True
1087,5.1108605936568745,41.26932375667353,1.3036897354052646,True,True,True
1088,1.9403079523866051,44.31725620150069,0.4473874349553209,True,True,True
1089,2819.8591114935584,22.18141787286275,0.7464094213186218,True,False,False
1090,13.361959640654014,172.4591767035758,1.4515252702591712,True,False,False
1091,4.7996554506869655,20.160739834800967,0.6470533363448392,True,True,True
1092,5.695322997206873,22.88554203789872,1.9630239986106728e-06,True,True,True
1093,12.186605215373326,24.293330067227224,1.699081162765378,True,True,True
1094,35.138466650494735,15.788824648123173,0.7189986484917894,True,True,True
1095,95.1673816221744,9.176891189290474,0.6602929752022906,True,True,True
1096,12.016818721689711,45.76620292470809,1.622004820072501,True,True,True
1097,15.04055302725132,36.56745708612838,5.93921056421685,True,True,True
1098,1.7783479792473529,55.6447590506657,0.8653896015701038,True,False,False
1099,2.379584315566091,22.755281596838483,0.4421628870945019,True,True,True
1100,81.37113903499927,38.63094707432443,0.8027889475700872,True,True,True
1101,0.3232954925535232,28.119799386092797,4.3590693148337764e-07,True,False,False
1102,210.3979177637562,49.474254630414,0.9597239527502196,True,True,True
1103,115.52191036126004,18.41576282113048,0.8796072118524804,True,True,True
1104,80.45818083290442,70.95783951277684,0.9401008879252978,True,True,True
1105,285.630493688908,23.85627911039504,74.6632873001093,False,True,False
1106,13.275758325774916,16.663975319979055,0.7063271250803742,True,True,True
1107,85.18302406706161,38.551413737466646,33.40934694575805,False,True,False
1108,3.965800673596527,12.78277812470819,1.1925151589410294,True,True,True
1109,5.639293902736752,38.720490706833615,0.3091515576010371,True,True,True
1110,455.13249534168887,39.70369247714154,3.3400882530564355,True,False,False
1111,0.5193654013324083,29.250596361454427,0.8303996076538763,True,False,False
1112,7.868900130297557,61.56780218868719,10.005889244863686,False,True,False
1113,28.460337976415747,21.205624997156452,2.6709564998633075,True,True,True
1114,6.497573162564035,48.01712509703712,258.6766053591399,False,True,False
1115,26.00738925491863,33.617217836093786,3.094204695186076,True,True,True
1116,349.95998804074213,45.68254214908988,0.1994302029118183,True,True,True
1117,108.06291017101314,61.175367330493415,1.257853141707029,True,True,True
1118,21.0421661004249,83.03964991353895,0.1823645235753245,True,True,True
1119,1.4738042317643172,608.4813975929268,5.342600169675323,True,False,False
1120,4.558555638830166,22.578654471460357,21.58206371990553,False,True,False
1121,7.496198869435474,70.33973157047886,1.8088267082908864,True,True,True
1122,40.8598013172333,55.70080449811192,5.362208208126535e-06,True,True,True
1123,3.2467144361165583,73.3042042262459,2.2772051311844934,True,False,False
1124,356.8269132030069,56.1557558600471,2.1593035597572907,True,False,False
1125,3.633851278384684,107.33855289940658,0.1733264009642276,True,False,False
1126,17.883910985358597,39.20127519817949,0.3281532588281872,True,True,True
1127,41.400170922092265,13.489205142383394,0.7111336415976265,True,True,True
1128,50.24599948733872,18.34245227244685,2.2094357822259943e-06,True,True,True
1129,2.4762811352211336,25.90767062259708,0.4443586115868607,True,True,True
1130,5.610392068650593,62.81979900983039,0.9624678709079698,True,True,True
1131,11.255948564722544,43.29496758734172,0.6967027497459527,True,True,True
1132,94.2164044755696,28.50848127253344,1.6951349149553083,True,True,True
1133,11.643756621517026,19.12784789700026,281.9780637874743,False,True,False
1134,16.64820231971882,29.65518892392806,790.8087822765536,False,True,False
1135,4.947051568569857,26.90596699556472,6.126025257993951,True,True,True
1136,91.2866561046919,14.280304062274324,43.78651219522983,False,True,False
1137,12.8173398664586,18.334447989600104,0.8256591506014156,True,True,True
1138,10.289854324923333,4.22203724347412,0.8403609948996617,True,True,True
1139,2.3368022909440453,41.34957989066284,1.157981163946135,True,True,True
1140,0.5467332930429729,22.464035766166518,2.816973428138787e-07,True,False,False
1141,37.253822008570765,27.15222249549077,0.0001189626612959,True,True,True
1142,19.236960104435227,14.33840514609074,189.97662775006012,False,True,False
1143,120.96319610989028,12.58432147381347,1.9504880881874789,True,True,True
1144,91.53876328743092,40.35232242964659,0.4377714433665403,True,True,True
1145,45.96425363699663,32.43807849770959,0.8123530592768983,True,True,True
1146,21.92273686453116,20.39649119537056,2.1024014442538017,True,True,True
1147,13.42414477406346,77.29877105629235,2.5141932844632747e-06,True,True,True
1148,5.018391418605847,23.217874940754054,1.3125060112368576,True,True,True
1149,35.64727428132047,12.559553914477586,57.3161706680954,False,True,False
1150,35.150751747218045,72.36228207208683,0.2262908891568489,True,True,True
1151,10.747206736499034,16.290104599581475,0.6616307537530159,True,True,True
1152,197.81232657586412,34.84424406508955,0.3629259068419356,True,True,True
1153,5.69149269771913,50.724551397401314,3.980594978728268,True,True,True
1154,5.666939539203319,40.69734389607859,1.1506271007164313,True,True,True
1155,12.26524143909901,23.23289463482095,2.1370238557921204,True,True,True
1156,141.87309490091056,29.181844519636893,1.041930800697475,True,True,True
1157,52.97187936757878,37.85001766048976,0.8116638105487622,True,True,True
1158,5.545777994948685,11.585782423582694,0.2708575449369724,True,True,True
1159,15.173208086627232,6.294834856214102,1.966380553697879,True,True,True
1160,29.409832064180613,29.487729086179343,1.202716405174374,True,True,True
1161,56.41490537991388,28.59227036887686,0.4800952640032568,True,True,True
1162,2603.0925508832493,48.59534948861386,1.2146243571659778,True,False,False
1163,22.626024318411808,70.31792649169194,28.0454837459007,False,True,False
1164,94.00247325075536,11.629054462594397,4.412988237587308,True,True,True
1165,1.855228781763612,43.443994643077176,34.41753994127909,False,False,False
1166,354.019109158491,61.38397996559223,2.1149320712743185,True,False,False
1167,4.743464250319264,35.209015869530134,0.9834415175041928,True,True,True
1168,1.8086489244172204,16.770423404126444,7.097039751532803,True,False,False
1169,10.576303099967486,80.14407996904673,0.1915689259709308,True,True,True
1170,33.691791594669986,28.124862677264097,0.4806658523606527,True,True,True
1171,56.75679868156313,44.846962388901325,0.9826629237190913,True,True,True
1172,83.77570473113248,45.41251063598352,0.2215158959902792,True,True,True
1173,66.83602423748586,51.77235490296633,11.655372860890733,False,True,False
1174,46.217155089188815,28.055908767838822,1.439561421704424e-05,True,True,True
1175,62.90846137303238,27.10067272033563,1.0023548331991765,True,True,True
1176,19.77373499457554,15.930539143129277,8.494262181389825,True,True,True
1177,15.022687655590795,37.50644397017487,0.282396520869113,True,True,True
1178,36.548561027354864,102.5263532159596,2.044389027331446,True,True,True
1179,17.37534258335334,61.16640719388319,0.5608605319403659,True,True,True
1180,2.2070600938624105,45.446604776849895,0.5123531751808013,True,True,True
1181,8.244889964365472,68.44759141683613,0.6880032390665083,True,True,True
1182,7.355519578949761,47.46409759005962,0.1552815175496488,True,True,True
1183,6.292587381040397,22.37143036606405,0.5681671513305754,True,True,True
1184,3.783399656151836,14.905218202690888,0.2011772692858805,True,True,True
1185,36.29671611608503,39.40581417429894,0.7604617236147898,True,True,True
1186,41.09989996262879,71.33405896461464,0.7141681653154598,True,True,True
1187,21.88313533415368,84.40167670664896,4.610045242498661,True,True,True
1188,114.59473462484766,54.6895798888988,3.4252039171817623,True,True,True
1189,20.279443137145027,31.852967854330505,0.7057331847289856,True,True,True
1190,43.21165148229645,31.18906532501345,2.2441159695040827,True,True,True
1191,30.143417777374108,135.08706213446482,0.1818880765304045,True,True,True
1192,1481.3578673565016,9.82074544668676,0.3825810412520871,True,False,False
1193,30.602623450901252,19.722889765137214,0.4025126408539546,True,True,True
1194,1.5272922475314514,23.504434361431866,7.500869746479944e-06,True,False,False
1195,188.5838562487736,59.86055033353829,0.14867797161169,True,True,True
1196,211.7501512605968,31.1289298835588,10.834607051988176,False,True,False
1197,2.4807242267694543,27.814689108986357,7.726967714099954,True,True,True
1198,23.5159497113996,70.56371915902334,8.695865252598066e-06,True,True,True
1199,43.91637235992038,30.84408123593721,0.5898576637055736,True,True,True
1200,27.18506117777995,137.78988947438503,0.1304569438844629,True,True,True
1201,65.47714391300946,36.76086382860922,2.924697051008214,True,True,True
1202,8.663588344061829,20.66095807432436,86.64576791992555,False,True,False
1203,241.57002810351275,47.13526742464252,0.205564695367548,True,True,True
1204,220.7141287194082,50.41687816875357,0.7648165689135055,True,True,True
1205,93.9060603988678,79.47134333466589,0.2597034468038383,True,True,True
1206,22.37619136564849,19.172847122389797,2.1557763734416757,True,True,True
1207,212.30030869498484,55.31524891471749,0.2531507519448086,True,True,True
1208,1523.6346776240405,20.225958296014053,0.6782282416846382,True,False,False
1209,0.899240947274017,37.98802375412164,33.82336253140512,False,False,False
1210,62.61780503654636,34.00804145871124,1.0602645119412737,True,True,True
1211,6.008977848420461,49.52323329072832,1.0787397876562137,True,True,True
1212,3.5270720032143563,42.82281500659085,1.066737838881759,True,True,True
1213,15.556446965966622,38.232403578819465,1.3893774250068591,True,True,True
1214,10.920025003726954,38.80098666797153,2.608447887749328,True,True,True
1215,200.61907158576423,6.360726403721317,0.3270741421160577,True,False,False
1216,1.712581559280718,88.25549341921445,0.7632431059596689,True,False,False
1217,15.437874532720754,35.73092549762902,0.6311220176210642,True,True,True
1218,11.343890976945987,10.321025226611424,1.3373738522434095,True,True,True
1219,13.08504483660491,77.92852344555169,0.3241319738613199,True,True,True
1220,25.288624695627615,17.997274900832586,0.4459833983767816,True,True,True
1221,1.0426685396443784,88.01318626397614,1.1521980911836336,True,False,False
1222,9.334356370140451,54.23088311134266,3.143637066552135,True,True,True
1223,163.3763278186232,55.972792868503184,0.8605933738385957,True,True,True
1224,182.6303398816327,22.94536813382601,0.7224985973436336,True,True,True
1225,3.297914545670938,153.86723678507886,0.8709042137133335,True,False,False
1226,104.8434126340365,64.49697379941797,0.1578916734167869,True,True,True
1227,9.509761302525988,30.983471320473356,8.200071399586607,True,True,True
1228,20.002386755725706,13.730431980504177,0.8990547244671934,True,True,True
1229,137.2102560089274,30.85910746380116,0.4513292862232529,True,True,True
1230,12.36242134984511,31.117110346503708,7.961981683698212,True,True,True
1231,33.59726473901981,22.01534524110628,1.7097132931560346e-06,True,True,True
1232,33.08932283659677,52.73854238445413,1.4981423493244983,True,True,True
1233,78.30953299306798,24.590966452805507,1.3184844735325243,True,True,True
1234,38.666319862750655,29.7414277453594,1.3481017372394766,True,True,True
1235,263.7198787222403,16.88985378495326,27.717502530080232,False,True,False
1236,0.9747474335742032,67.1131195213573,1.1804423098417038,True,False,False
1237,644.8850151052413,52.06550895388133,2.588072289926077e-07,True,False,False
1238,3.111355127667549,15.807492074380615,0.5534260767540387,True,True,True
1239,48.47165354402902,35.357842242797744,1962.85766877949,False,True,False
1240,12.956482488113002,60.19917509311879,2.503909443878729e-07,True,True,True
1241,48.03479968633487,25.10695612785552,110.21591426255284,False,True,False
1242,1.7669775168428763,85.11882569798061,2.267703864090032,True,False,False
1243,1.4299390659661042,29.35421332838593,0.4472235435804786,True,False,False
1244,180.7521380085116,22.043595373840272,5.155735204580128,True,True,True
1245,49.38951119158675,221.73906818791968,1.1880064041620002e-06,True,False,False
1246,10.714957145638474,246.2784654737314,0.7632710667887237,True,False,False
1247,36.18739968820031,33.01705847031931,0.433469286326333,True,True,True
1248,1.0953586268441142,76.00522438791255,19.73732682427044,False,False,False
1249,9.075269884700282,18.25402331584265,36.90226276174404,False,True,False
1250,16.91669054381382,19.25922851479771,1.7477915697491444,True,True,True
1251,2.112133604696933,356.40072235561104,1.0489402441439042e-05,True,False,False
1252,82.16465952304436,70.09540059019899,0.0035219326471327,True,True,True
1253,6.258557006803527,157.7237967839068,1.744862084011667,True,False,False
1254,1735.4107528713016,5.0424994056450485,0.7422769469518093,True,False,False
1255,260.3312675365414,23.67471209217272,0.3646732520557927,True,True,True
1256,2.101757300207691,40.28085623448828,0.6513948574551298,True,True,True
1257,11.95539866403471,52.60848357880477,10.5462687407329,False,True,False
1258,1.0257309362450089,15.274861469097146,0.6882761282094405,True,False,False
1259,6.205913582273583,11.544027023516714,0.5193831190139663,True,True,True
1260,21.77720227731533,68.48907339731736,0.1854417137938755,True,True,True
1261,164.7736019817187,23.78074396011145,1.0561285147016046,True,True,True
1262,8.25175362882456,30.395567622485142,1.626179285738704,True,True,True
1263,1.3099341116527217,464.01028856977285,4.309342095909974,True,False,False
1264,81.78098268038028,24.041342999120644,0.6863913666749109,True,True,True
1265,15.669648646080203,36.62092476855511,1.4312159397004658,True,True,True
1266,4.332407936421085,36.61573981873955,0.1361121016176429,True,True,True
1267,2.312362462533188,22.047624655347985,1.1487365356496717,True,True,True
1268,5.359202748196279,59.04621613675064,0.2311188553534633,True,True,True
1269,1.09201484384558,20.56369904839995,1.094819385092839,True,False,False
1270,41.330030050717,23.207936894101007,3.801822170119693,True,True,True
1271,124.05851812779729,25.69434488470664,1.12972412306177,True,True,True
1272,8.938042772729915,56.04148644166472,0.1890388111022806,True,True,True
1273,1.383282897202435,32.5558692540836,0.1908410260185633,True,False,False
1274,12.030068422920776,26.19932171012452,1.0902651928378504,True,True,True
1275,179.1063931257027,9.09846342775503,1.4572412628766906,True,True,True
1276,31.539494646165167,106.04271966480572,467.5476491052603,False,True,False
1277,146.1518772637291,27.47722147343229,7.123360443140624e-07,True,True,True
1278,29.6734575809913,39.37953268324458,13.598900751336616,False,True,False
1279,17.197016502551058,20.945066465221867,1.5448966082242146,True,True,True
1280,88.95842042635307,80.44691206316634,1.5869525361246148,True,True,True
1281,134.50991317070978,24.11213091241194,0.2869947848527802,True,True,True
1282,11.554365029965616,150.09406997063033,0.689757317231137,True,False,False
1283,12.578006351940688,20.343634475476986,0.4476984901912644,True,True,True
1284,10.836303682566822,18.898767090884203,74.70995607580107,False,True,False
1285,45.3180264649623,49.53239459304481,0.2259497937291412,True,True,True
1286,33.277206175710006,43.03414198253362,0.9669284255170302,True,True,True
1287,0.5227889383173244,40.01566434108128,5.586933330599543,True,False,False
1288,122.2051560357767,44.4539088623337,0.495025620719231,True,True,True
1289,25.767248464578067,32.63148868722389,0.653933774777485,True,True,True
1290,7.143497965666666,11.133166967844502,0.8177530151605105,True,True,True
1291,14.125992128348129,173.74060303696322,1.6379951287556995,True,False,False
1292,2451.8293182078964,37.88642028554008,0.654802720446785,True,False,False
1293,60.91936210843458,42.01431725421865,0.0001509855868489,True,True,True
1294,121.54971171579476,22.201062466370352,0.4578712283435679,True,True,True
1295,33.47582469837245,8.344883360379807,0.6661727215213168,True,True,True
1296,10.895188557358388,24.431613244030927,0.9765563637698988,True,True,True
1297,6.025046111875072,90.97918365981666,1.7939593008900712,True,True,True
1298,0.8717693836196824,67.69192893680525,13.209272809367093,False,False,False
1299,2.4732829414018216,39.78341230462133,3.7365694434937007,True,True,True
1300,38.76126369184197,43.536687439063016,0.8743447397953912,True,True,True
1301,14.247887614993347,25.179010634801276,0.6145875771888906,True,True,True
1302,10.21614963218724,83.98239087727949,1.4491323436067438,True,True,True
1303,17.808235515592006,16.893370884188474,98.5431360088816,False,True,False
1304,24.409340083704485,95.50577809458404,41.66476046845326,False,True,False
1305,0.5351152030168308,28.75085621191388,0.6930801911488872,True,False,False
1306,2304.3120203361523,5.937017842408356,75.11117027872318,False,False,False
1307,13.818207051327535,4036.093370271003,2.986558229565299e-07,True,False,False
1308,26.93613178974317,42.98504362065038,1.3158805977117018,True,True,True
1309,30.284663470986157,24.582701392798004,2.4026528962180342,True,True,True
1310,8.409659930234865,61.98269397035947,4.429800525043634,True,True,True
1311,22.163891185787,28.682710626593003,0.9652916487728364,True,True,True
1312,154.40662802998506,28.943840382039262,0.2664704818420556,True,True,True
1313,18.72469665410036,43.89763156372609,3.834974314079604,True,True,True
1314,81.23222758901335,24.877248798538545,1.0896239942832218,True,True,True
1315,34.848639250336106,26.954223323977452,62.61289205307881,False,True,False
1316,9.216318778592138,32.31576569416706,2.806486589959667,True,True,True
1317,139.3380408972849,15.346788281446916,0.428626185447877,True,True,True
1318,0.7781107306582922,82.86851265567276,0.7405935446883322,True,False,False
1319,447.4609789678892,17.546293336852898,2.2685428632594844,True,True,True
1320,58.20781241811387,72.12471613233018,0.5353825334365848,True,True,True
1321,7.044427239868872,38.236113903775205,8.149729588811052,True,True,True
1322,173.10696559566728,55.84757950254026,2.586858100963616,True,True,True
1323,134.7533955529099,18.910803296323824,0.7377039767568208,True,True,True
1324,0.8455846307529087,149.86841114609658,5.4902929616464384e-05,True,False,False
1325,13.91538655842314,11.795557658389209,234.39756215375937,False,True,False
1326,15.274353427057212,6.782547988142383,1.145766455981898,True,True,True
1327,1782.8650901476722,45.24201283981794,1.560092292527366,True,False,False
1328,18.487826221818462,50.059726210027904,0.6554962409325991,True,True,True
1329,44.26784656124116,26.1653444896463,3.5739324969250617,True,True,True
1330,32.71034132801448,14.485787429695794,1.6529210589640255,True,True,True
1331,5.638546500450561,8.10013713235342,0.5465201788079634,True,True,True
1332,3.571345845760394,49.96806373813479,10.254773284005982,False,True,False
1333,20.19722195186164,1480.9139201983853,0.5268212853375862,True,False,False
1334,67.6254627394165,32.39568624968443,0.6312334865133424,True,True,True
1335,43.0318502894957,4.873819971906952,1.82380752423461,True,True,True
1336,27.015605714377696,36.50573644222781,1.6644758755578657,True,True,True
1337,13.236753924100295,46.43005402851297,0.1807374376416885,True,True,True
1338,214.36360493979345,78.40083626987456,0.2832730921703817,True,True,True
1339,4.312788657961424,29.522660743178783,0.3137008002369337,True,True,True
1340,277.9233456093524,139.19521046163862,11.162426393762498,False,False,False
1341,26.69352077310702,34.37139871757263,1.483716801088303,True,True,True
1342,15.207855516561768,49.38259599234686,0.6715697761640185,True,True,True
1343,2.568034015043721,30.13826445918756,0.7761285211145414,True,True,True
1344,17.67316332169532,16.678435729680153,199.88406272327248,False,True,False
1345,78.94423313992793,78.55121321442094,0.0025380310514337,True,True,True
1346,1312.657867671651,48.05334212163054,101.19829610492609,False,False,False
1347,213.886559357534,59.38261695951426,0.6496425834821952,True,True,True
1348,0.5086952176599309,49.20171473759794,0.5315353261401163,True,False,False
1349,4.621050934928583,52.91745719034368,1.2768936806850577,True,True,True
1350,3.5139492706185917,26.89779504373739,6.225250368274911e-06,True,True,True
1351,10.716559149205136,133.42183464781127,0.9894629189604184,True,True,True
1352,30.74501581888081,43.29758141251455,0.1323627515356445,True,True,True
1353,67.50816282703302,724.1196697139994,7.518432691864101e-07,True,False,False
1354,30.44700943667887,65.41399421672543,0.3533804399156615,True,True,True
1355,21.36930009761239,10.64800442342838,1.1205709834133155,True,True,True
1356,2.5918099185240275,29.943009336364163,68.4331507649599,False,True,False
1357,2.485368790151971,47.94785036114497,11.385819845256664,False,True,False
1358,14.620483479124148,23.801621986067723,0.4251740969048643,True,True,True
1359,32.752226465867246,23.82502644585032,0.2446117507215522,True,True,True
1360,47.55802509840961,68.99849839624315,0.0005507433456506,True,True,True
1361,251.4753242019487,36.787585728825135,2.382439271685318e-05,True,True,True
1362,41.071626147915154,69.98626015786,0.4880010292322723,True,True,True
1363,104.97745609839956,26.879469818675283,54.45674256244281,False,True,False
1364,24.03729640820836,60.622613920261216,0.9055169361736518,True,True,True
1365,31.866440590657483,23.127436545083548,0.9315953119010972,True,True,True
1366,1.46563718191702,1687.5063528862977,0.3982235250594159,True,False,False
1367,13.499983437774173,23.292753584625338,4.273338408015069,True,True,True
1368,10.720003834985055,26.04262957922388,1.092431616467119,True,True,True
1369,69.13863131951979,39.70513379948797,2.6892180087369164,True,True,True
1370,17.049168769051374,275.9441196465219,0.6378651984099969,True,False,False
1371,79.38309295177012,55.886877909863166,1.046977932170231,True,True,True
1372,13.01366811491984,228.4694335207432,0.8180816917952334,True,False,False
1373,5.335348868591454,25.94681638491767,0.2021546426564201,True,True,True
1374,3.519939374882835,33.705406159339546,0.5055636969322979,True,True,True
1375,44.33001880758504,38.69252923186045,0.3847925891889365,True,True,True
1376,7.463271206808883,18.61966799828081,1.4632509041383992,True,True,True
1377,8.160824177166917,22.279098430221023,3.4292190939243707,True,True,True
1378,4.465087341191931,18.58528584388266,8.289931999666228,True,True,True
1379,12.895127051347426,61.04984492339506,25.2202079218776,False,True,False
1380,10.3850736380001,44.85738714908687,1.2576048031817784,True,True,True
1381,13.9252571117644,179.26356130522768,1.181255751154653,True,False,False
1382,17.669783908824744,115.56275762514989,0.3685024440879592,True,True,True
1383,1.775690200889334,60.82500194153944,0.2782986529523357,True,False,False
1384,8.714041884351435,71.39377086521009,1.0741439602653038,True,True,True
1385,39.94448003206666,31.35811917807279,2.3448809858008097e-06,True,True,True
1386,5.308193218915621,31.966395202387357,154.6527984453304,False,True,False
1387,14.210548794869617,10.391658780617576,150.76133532361854,False,True,False
1388,8.541253374515085,21.531991581715424,2.1312983952732405,True,True,True
1389,33.28661772214317,13.320490068845167,72.28737330183068,False,True,False
1390,1.6046489036471023,92.16526801792892,4.584901346719271,True,False,False
1391,1.7919518660668703,13.953782917170155,1.103421369202416e-05,True,True,True
1392,3.865867409391545,3782.743590068372,3.398971132987785e-06,True,False,False
1393,2284.8884474858287,829.2039762815074,2.1837430899581456,True,False,False
1394,39.82437482762083,51.11254523244264,0.4451413855717647,True,True,True
1395,235.31577509528043,28.73428177159299,0.0796208602656905,True,True,True
1396,0.4160446947197376,20.95774828526234,30.8434802382214,False,False,False
1397,0.7387567147192146,55.24306119642559,5.198044752771264e-07,True,False,False
1398,176.75826881543748,23.358021099365494,2.8953679527617e-07,True,True,True
1399,120.43752656917984,40.07302763849888,1.7727314681649562,True,True,True
1400,5.187141191189106,19.636544767014197,14.865786189691365,False,True,False
1401,28.64660752871037,51.16975030623411,0.7047026294470616,True,True,True
1402,182.9830235412026,34.233727816497144,0.4666855888768852,True,True,True
1403,81.32047930566412,63.292993514069416,0.9349471083023274,True,True,True
1404,1.893580508494056,76.2405802518318,0.3573640023427666,True,False,False
1405,214.0532383133236,41.55713780022296,0.4637320107097943,True,True,True
1406,54.47865510722341,36.33414243863686,0.3176164774261836,True,True,True
1407,207.72014425777263,51.803082676755054,0.263217401221424,True,True,True
1408,141.09175529021817,224.9385516415409,0.3065864643357952,True,False,False
1409,1650.5326470528094,62.973879577550605,3.4600205504514325,True,False,False
1410,9.66185400601506,7.649017563653081,0.7039098131480389,True,True,True
1411,248.3541340296855,34.443484916375255,0.4888896783866917,True,True,True
1412,5.369356619641965,28.251574673031605,1.2530707145895374,True,True,True
1413,2.5635191798754056,41.1499872978136,9.74708426015465,True,True,True
1414,145.06296556110246,13.63931227131205,0.970634748869892,True,True,True
1415,167.30856725227397,133.7864202856049,0.2581234024215847,True,True,True
1416,17.05753074643552,27.034998690985724,1.7299253501741114,True,True,True
1417,1361.0104448905902,25.931365492335317,0.7327162733560838,True,False,False
1418,3.1201245239676205,1502.0920387859685,5.85146877510341,True,False,False
1419,10.18165085341442,13.848642311414515,1.43949310467988,True,True,True
1420,1.9465017385084344,106.06574459870971,1.6573393763059194e-06,True,False,False
1421,6.589548014027367,34.55648547076346,1.4420914382624264,True,True,True
1422,761.9198312452212,13.739400372307038,0.0016041876542819,True,False,False
1423,5.974063305254182,12.28126274560867,5.9208732276681815,True,True,True
1424,120.42536915986308,35.93662978947776,0.4774889400518198,True,True,True
1425,68.38803334041516,22.373172812704286,0.4877808973144796,True,True,True
1426,36.29246983803687,232.49929707142948,105.2065116455144,False,False,False
1427,13.00072877079567,33.18310934632722,0.1645068459674321,True,True,True
1428,2.180715110383362,11.971730814630527,0.4549064599745124,True,True,True
1429,12.20280816001608,15.07043843369017,130.59465098682747,False,True,False
